author,published_at,updated_at,like_count,text,video_id
@nurulismiyatun8509,2025-06-09T08:35:35Z,2025-06-09T08:35:35Z,0,"terima kasih team Malaka, kuliah gratis, semangat terus mencerdaskan bangsa :)",HZW0RCfzFFE
@rijsakanasta,2025-06-09T02:59:15Z,2025-06-09T02:59:15Z,0,daging semua pembahasannyaaaa! keren malaka!!!,HZW0RCfzFFE
@crazydawn22,2025-06-09T01:19:34Z,2025-06-09T01:19:34Z,0,"Terimakasih videonya! Kebetulan lagi sering kepikiran ini. 

Soal tahapan pembuatan kebijakan, menurutku berlaku untuk organisasi apapun. Yamg sering terjadi, kita jatuh cinta sama solusi atau policy-nya sebelum agenda setting atau problem definitionnya jelas. Ini kayak sudah membudaya, apalagi kalau ada 'kepentingan'.  Jadi penasaran bagaimana persisnya kondisi di pemerintahan saat ini yang mempersulit policy making secara bertahap untuk membudaya.

Mungkin menarik juga kalau ke depan ada bahasan mengenai cara masyarakat mengajukan ide policy, apakah itu lewat demo, kritik media, atau, yang menarik buatku, membuat asosiasi dagang/industri untuk melakukan pendekatan ke pemerintah agar mensupport industri mereka.",HZW0RCfzFFE
@AjimGaming-lg1jb,2025-06-08T17:20:04Z,2025-06-08T17:20:04Z,2,Terima kasih atas Ilmunya ❤,HZW0RCfzFFE
@teddyasril,2025-06-08T14:07:44Z,2025-06-08T14:07:44Z,0,"Terima kasih untuk penjelasannya. Masyarakat pasti butuh informasi ini.

Next time, lebih santai penjelasannya mbak, karena semua yang terkait policy memang complex informasinya. 

Tarik nafas, santai, tidak usah buru-buru, dan tidak berulang-ulang pemilihan kata-katanya. Buat sederhana tapi kuat penjelasannya.

Salut Malaka Project! 

Proud of you guys!",HZW0RCfzFFE
@dzeeriq,2025-06-08T04:03:23Z,2025-06-08T04:03:37Z,0,Mungkin butuh animasi supaya orang dengan stamina berfikir relatif rendah bisa paham.,HZW0RCfzFFE
@babyb0y-c3i,2025-06-08T02:30:34Z,2025-06-08T02:30:34Z,0,Sekarang kalau opung luhut bersabda lagi udah ada counternya nih,HZW0RCfzFFE
@elfarid2948,2025-06-08T01:12:46Z,2025-06-08T01:12:46Z,0,"Beberapa kali berpikir kenapa kebijakan publik atau kebijakan pemerintah selalu saja mengarah pada keuntungan para elit, dalam arti lain tidak pernah sampai menyentuh ke akar masalahan agar mendapat solusi yang benar dapat menyelesaikan. Dengan sadar kepikiran untuk menjawab “salah satunya minimnya pakar yang dilibatkan oleh pemerintah dalam pengambilan keputusan kebijakan. Di era kabinet sekarang terlihat sekali tentang penolakan pemerintah untuk mengambil pendapat para pakar atau setidaknya memberi ruang untuk para pakar mengekspresikan temuan atau hasil analisisnya.",HZW0RCfzFFE
@sandyarachman123,2025-06-07T13:58:37Z,2025-06-07T13:58:37Z,0,"Katanya negata demokrasi, tapi pembuatan public policy ini sama sekali tidak melibatkan 'masyarakat' sebagai kekuasaan tertinggi dalam demokrasi,  policy yg dibuat pun tanpa ada kajian yg melibatkan para pakar atau ahli, apakah kebijakan yg dirancang efektif atau tidak, seperti apa dampaknya jika nanti diimplementasikan. Sebagai contoh kebijakan masuk sekolah siswa pukul 06.00, apakah ini sudah melewati kajian yg mendalam dan komprehensif? Apakah sudah melibatkan ahli atau belum untuk dampak bagi para siswa? Sekian terima kasih",HZW0RCfzFFE
@aryamangaturmanik,2025-06-07T13:21:31Z,2025-06-07T13:21:31Z,5,"terima kasih, saya mahasiswa ilmu administrasi negara semester 2, kebetulan mendapatkan mata kuliah pengantar kebijakan publik. kiranya dengan menonton video ini membuat saya lebih paham terkait mata kuliah pkp",HZW0RCfzFFE
@Ajajadah,2025-06-07T12:05:27Z,2025-06-07T12:05:27Z,0,video kuliah ekonomi dimana ya?,HZW0RCfzFFE
@Ayu-4522,2025-06-07T11:01:00Z,2025-06-07T11:01:00Z,0,malaka bahas raja ampat dong,HZW0RCfzFFE
@jannah_guider,2025-06-07T10:53:47Z,2025-06-07T10:53:47Z,1,"Lebih faham penjelasan ini, dri pada penjelasan dosen",HZW0RCfzFFE
@aponjaparoni5415,2025-06-07T10:45:14Z,2025-06-07T10:45:14Z,0,"Selama hukum masih bisa berubah bentuk menjadi angkat2, apapun minumnya keadilan akan tetap kehausan..... Pesimis akut",HZW0RCfzFFE
@sangajinur2707,2025-06-07T10:43:41Z,2025-06-07T10:43:41Z,5,"Tapi di indo realitajya berhenti di evaluasi,bahkan bisa di bilang siklus ini ga jalan karna pemerintah ketika ada kritik malah self defence dan nyalahin rakyatnya sangat ironis wkwk",HZW0RCfzFFE
@Subhan_Saladin,2025-06-07T10:24:03Z,2025-06-07T10:24:03Z,3,satu mata kuliah dirangkum dalam 12 menit. goodjob malaka!,HZW0RCfzFFE
@gavmacazzart,2025-06-07T10:01:37Z,2025-06-07T10:01:37Z,1,"We know what to do, we just don't know how to get re-elected if we do it” -Nicholas Zarkozy, mantan presiden prancis. Dah, itu aja 😅",HZW0RCfzFFE
@riiexry,2025-06-07T08:12:10Z,2025-06-07T08:12:10Z,0,"suka konten kek ginii❤ krna ada penjelasannya yg mudah dipahami, interesting krna aku mahasiswa adm publik hehe :3",HZW0RCfzFFE
@yazdiadelio7957,2025-06-07T07:26:31Z,2025-06-07T07:26:31Z,0,"Lah Yang kritik perlu di kritik juga. Apa motivasinya mengkritik, jangan2 buzer.. aneh kalo yang mengkritik ga mau dikritik dengan dalil, kritik ga perlu solusi",HZW0RCfzFFE
@mohammadmahfuzd6688,2025-06-07T04:01:02Z,2025-06-07T04:01:02Z,5,"Emang bener kata Aristoteles, model Demokrasi tu dah cacat bawaan dr lair. Dimana yg menerapkan kebijakan bukan dr ahlinya, tanpa riset mendalam. Malah yg di ajukan adalah tokoh yg populer",HZW0RCfzFFE
@hahahahihihi-wx7he,2025-06-06T18:01:02Z,2025-06-06T18:02:04Z,2,"Kritik untuk policymakers? hapus 100% pajak yg bersinggungan dengan liability.

Manfaatkan kognitif Abdi dalem anda sebagai regulator yang title nya Profesor karbitan dan medioker, tapi miskin dalam merumuskan fairness hak dan kewajiban taxpayer.

Kalau anda tidak mampu menginterpretasikan fairness tersebut.
buang semua title pendidikan anda sebagai pelayan masyarakat, dan kembali belajar dimulai dari makan bangku sekolah dasar.

1:31",HZW0RCfzFFE
@fikri.f4754,2025-06-06T16:27:15Z,2025-06-06T16:27:15Z,11,"daging banget ini mah kontennya, jadi bisa ngebales yang sering bilang ""kritik mulu, kasi solusi dong""",HZW0RCfzFFE
@mohammaddevasetyawan3791,2025-06-06T13:28:26Z,2025-06-06T13:28:26Z,3,"Di sebuah negara, sebuah keputusan cukup pada elit politik dan pemangku kebijakan. Tidak butuh ahli apalagi masalah rakyat, yang penting reses - rapat - cair.",HZW0RCfzFFE
@reiln10,2025-06-06T13:21:51Z,2025-06-06T13:21:51Z,3,"tidak ada yg namanya kebijakan publik di indonesia yg ada kebijikan pejabat, contoh terbaru soal polis asuransi, dimana pemilik polis wajib bayar 10% dari total tagihan",HZW0RCfzFFE
@Nasrulmaulana411,2025-06-06T11:58:10Z,2025-06-06T11:58:10Z,0,"Kalo semua orang paham dasar ini, hal” yang harusnya di kritik harus di keritik bukannya diam",HZW0RCfzFFE
@InahInah-q6z,2025-06-06T11:34:49Z,2025-06-06T11:34:49Z,2,"Bahasanya boleh disederhanakan ka , ga menjangkau semua usia",HZW0RCfzFFE
@abdullahmukti2939,2025-06-06T10:54:37Z,2025-06-06T10:54:37Z,4,"Sebagai rakyat, kita harus saling dukung kalau ada rakyat lain yang melakukan kritisisme kepada penguasa. 

Mengapa? Sederhana saja: penguasa memeroleh mandat kekuasaan dari rakyat, dan diberi biaya untuk melaksanakan mandat itu juga oleh rakyat.

Karena itu, penguasa emang harus diawasi dan dikritisi. Kalau ada yang kritis pada penguasa, jangan malah ditanya; ""Apa solusi yang kamu tawarkan? Jangan cuma bisanya ngritik.""

Mencari solusi itu adalah tugas penguasa bos. Mereka sudah digaji besar (buuueeesaaar) untuk mencari solusi. 

Kritik, nyinyir, dan bawel pada penguasa adalah shadaqah rakyat bagi demokrasi heuheheu.",HZW0RCfzFFE
@Ijgufgg,2025-06-06T10:01:37Z,2025-06-06T10:01:37Z,1,"Request kak... 
Selanjutnya pak rocky dan sabrang (vokalis letto)❤❤❤",HZW0RCfzFFE
@ReikiNauliHarahap,2025-06-06T09:13:52Z,2025-06-06T09:13:52Z,10,"Problem yang saya temukan sebagai seorang akademisi adalah pelibatan expert/tenaga ahli/pakar digunakan hanya sebatas formalitas. Maksudnya adalah ""yang penting ada"", ""yang penting ttd"", dan tidak pernah benar-benar ditanyakan pendapat/masukan/saran atas kebijakan yang sedang dirumuskan",HZW0RCfzFFE
@dhnyslpy,2025-06-06T09:09:02Z,2025-06-06T09:09:02Z,0,thanks a lot Malakan's,HZW0RCfzFFE
@jejeeww,2025-06-06T08:31:31Z,2025-06-06T08:31:31Z,0,Waktunya belajar yokk🎉,HZW0RCfzFFE
@neylion85,2025-06-06T05:43:37Z,2025-06-06T05:43:37Z,0,Seketika langsung teringat Prof. Hadna,HZW0RCfzFFE
@jeju125,2025-06-06T04:38:38Z,2025-06-06T04:38:38Z,8,"Kadang mikir kalo kelas pakar sebenernya bisa dijadikan wadah untuk sharing ilmu dari rekan"" yang punya gelar S2 atau punya segudang pengalaman di bidangnya. Mengingat susahnya sekarang lapangan pekerjaan di Indo",HZW0RCfzFFE
@JAP_HD,2025-06-06T04:36:08Z,2025-06-06T04:36:08Z,2,"Masalahnya di indonesia klo bikin kebijakan ga pernah melibatkan pakar² kaya gini. Jadi pas bikin kebijakan kayaknya ada kalimat "" eh bner ga nih ya? Bner kali ya? Udah lah coba aja dulu yuk. Salah tinggal klarifikasi. Siapin aja ngelesnya.  Dan duaaarr kebijakan lucu pun keluar.😂",HZW0RCfzFFE
@Deni-r1k,2025-06-06T03:58:01Z,2025-06-06T03:58:01Z,1,Kalau ngritik nggak kasih solusi itu namanya Rocky Gerung,HZW0RCfzFFE
@michaeltani8127,2025-06-06T03:46:00Z,2025-06-06T03:46:00Z,1,Kebijakan publik tapi ga melibatkan publik,HZW0RCfzFFE
@kidoakbar7429,2025-06-06T03:43:21Z,2025-06-06T03:43:21Z,1,"Suara suara untuk UU PERAMPASAN ASET untuk koruptor apa kabar, pemerintah denger tapi bodoamat,. 😅",HZW0RCfzFFE
@andryowyeh3531,2025-06-06T02:52:53Z,2025-06-06T02:52:53Z,3,"gara2 si ahok ngebacot dulu bilang "" lu klw kritik minimal kasih saran, klw bodoh ikut aja"" dan pengikut2 serta fans ny pada pny mindset kyk gtu semua",HZW0RCfzFFE
@SetijaHati,2025-06-06T02:23:51Z,2025-06-06T02:23:51Z,1,"Kalo di luar negeri buat mengatasi masalah misal populasi, ekonomi, lingkungan, dll ngundangnya expert sama ilmuwan. Kalo di konoha yg diundang politikus. Maka dari itu, masalah ga selesai, potong tumpeng pun jadi hahaha",HZW0RCfzFFE
@andiniaulia4,2025-06-06T01:47:21Z,2025-06-06T01:47:21Z,0,KEBIJAKAN nya sering menyusahkan Rakyat,HZW0RCfzFFE
@NK-ec3lc,2025-06-06T01:05:59Z,2025-06-06T01:05:59Z,0,"Kita butuh lebih banyak lagi konten2 spt ini, mendidik.",HZW0RCfzFFE
@gemmameidia8438,2025-06-06T00:37:09Z,2025-06-06T00:37:29Z,1,"OOT dari video, kenapa si di video youtube  indonesia itu isi komennya banyak bot judol? problem kaya gini itu pemerintah ngurusin juga g si? apa cuma ngurusin sensor di anime aja?",HZW0RCfzFFE
@Okazztheconqueror,2025-06-05T22:03:08Z,2025-06-05T22:03:08Z,11,"Ini mengingatkanku terhadap beberapa pendukung pemimpin yang menyatakan statement seperti ini ""kamu ngasih masukan, pendapat, atau kritik, kok kamu tidak ngasih solusi"". Kalian taulah sendiri pendukung pemimpin siapa itu. Kalau saya sebut, bisa bahaya saya diserang pendukungnya.",HZW0RCfzFFE
@adittutur,2025-06-05T18:04:59Z,2025-06-05T18:04:59Z,42,"Ngerinya mah sering ketemu sama statement ini kak ""ngapain mikirin kaya gitu, ga bikin perut kenyang"" sesaat tehentak dan terdiam...",HZW0RCfzFFE
@talisanoor,2025-06-05T16:21:52Z,2025-06-05T16:21:52Z,65,"Yang nge-gaslight ""kritik doang ga ada solusi"" ga paham kalo kritik kita ini berharga loh, kontribusinya bukan cuma ke satu, melainkan tiga titik kritis siklus kebijakan: agenda setting, policy formulation, dan  policy evaluation. 😃",HZW0RCfzFFE
@smartdiscusswithdavid,2025-06-05T16:00:27Z,2025-06-05T16:00:27Z,0,"@malakaproject aku YouTuber pemula Kak, dan pengen banget bisa menyampaikan prihal pembangunan IKN dari segi kebencanaan supaya bisa dilihat banyak orang tapi platform YouTube ku kurang besar untuk bisa memberikan edukasi, boleh ga kerjasama kak untuk mencerdaskan bangsa😊",HZW0RCfzFFE
@sanghecontent,2025-06-05T15:01:42Z,2025-06-05T15:01:42Z,0,"Wihhh kak tifa, udh follow di X sudah dari lama",HZW0RCfzFFE
@Deffkrn,2025-06-05T14:00:07Z,2025-06-05T14:00:07Z,4,"Ketika ""Kebijakan"" tidak dibuat dengan bijak",HZW0RCfzFFE
@alfiandihestiono2165,2025-06-05T13:48:28Z,2025-06-05T13:48:28Z,7,"Teorinya bagus, tapi kenyataannya UU macam UU TNI tetap disahkan walau masyarakat sudah vokal untuk menolak. Draftnya saja tidak diperlihatkan sampai ketok palu.",HZW0RCfzFFE
@ISKNDR_YT,2025-06-05T13:32:40Z,2025-06-05T13:32:40Z,1,pentingya analis kebijakan,HZW0RCfzFFE
@tempoliny,2025-06-05T13:21:43Z,2025-06-05T13:21:43Z,3,malaka ada discord comunity ga?,HZW0RCfzFFE
@hinatanation,2025-06-05T13:15:59Z,2025-06-05T13:15:59Z,26,this video comes out right when I am thinking about AI regulation in Indonesia. impeccable timing,HZW0RCfzFFE
@landak136,2025-06-05T13:01:22Z,2025-06-05T13:01:22Z,2,"Pantesan negara demokrasi ketinggalan & pertumbuhannya lambat. Bikin kebijakan kebanyakan opsi, dengerin pendapat & harus dijelasin. Beda sama Prabowo, LBP atau KDM yg sat set, yg kritik pasti barisan sakit hati 16% & 26%. Bangga Indonesia emas 2045 Hijriah.
Hidup Jokowi.",HZW0RCfzFFE
@theothersideX,2025-06-05T12:31:01Z,2025-06-05T12:31:01Z,0,Faklahh ini akun² judol,HZW0RCfzFFE
@barulai,2025-06-05T12:21:04Z,2025-06-05T12:21:04Z,38,masalahnya cukup banyak pejabat yang tak paham apa itu kebijakan publik akibatnya tidak jarang suatu peraturan atau kebijakan itu hanya didasari  pada kepentingan transaksional belaka,HZW0RCfzFFE
@abceqy,2025-06-05T12:19:30Z,2025-06-05T12:19:30Z,0,"wih, mba tipa",HZW0RCfzFFE
@rickytholense,2025-06-05T12:17:07Z,2025-06-05T12:17:07Z,0,Tapi permasalahan ini melalui perumusan kebijakan pemerintah melalui siklus tersebut apa sih malsah sebenarnya karena pada kenyataannya di lapangan. Justru jauh dari ekspetasi,HZW0RCfzFFE
@IntanAzzahra-np9zk,2025-06-05T12:13:20Z,2025-06-05T12:13:20Z,2,"Maaf OOT Berharap baget bisa sampe ke bang Ferry , saya habis kena tipu pembuatan paspor, memang kebodohan saya. TAPI ada KEBOBROKAN BANK BUMN, dimana penipu ini punya Virtual Acoount dengan nama SALAH SATU INSTANSI PEMERINTAH.
Kok bisa sekelas BUMN, kalau begini caranya pasti banyak yg kena tipu, sedihnya yang ditipu ini pasti banyaknya orang orang yg putus asa yg berharap bisa memperbaiki hidupnya diluar sana, meski jauh dari keluarga.
Bantu up temen2 biar bisa keangkat kasus ini 😢🙏",HZW0RCfzFFE
@P.A.N.D.O.R.A.A,2025-06-05T12:08:00Z,2025-06-05T12:08:00Z,0,"Gys, could add English dub?",HZW0RCfzFFE
@pancasyah_,2025-06-05T12:00:44Z,2025-06-05T12:00:44Z,4,Reuni alumni di Malaka!,HZW0RCfzFFE
@ono.opotoys3021,2025-06-05T11:56:46Z,2025-06-05T11:56:46Z,0,Wuihh tipaaa,HZW0RCfzFFE
@RizqyRomadon28,2025-06-05T11:53:01Z,2025-06-05T11:53:01Z,2,👀🧠✍️,HZW0RCfzFFE
@mikoriadi2128,2025-06-05T11:48:13Z,2025-06-05T11:48:13Z,3,Teringat waktu kuliah ambil MK public policy,HZW0RCfzFFE
@alfianfi5855,2025-06-05T11:35:48Z,2025-06-05T11:35:48Z,0,Semangat untuk cerdas ri,HZW0RCfzFFE
@rigidafirodian,2025-05-08T09:47:18Z,2025-05-08T09:47:18Z,0,8:06 Riset,CnwNiDu9s7Q
@ArnoldMeak,2025-05-08T02:26:16Z,2025-05-08T02:26:16Z,0,Mks prof atas ilmu berharga,CnwNiDu9s7Q
@MiraAprilia-i7u,2025-04-20T14:13:50Z,2025-04-20T14:13:50Z,0,Penjelasannya gamblang dan mudah dipahami. Terimakasih pak YN.,CnwNiDu9s7Q
@fanriabrownbewery845,2025-03-21T17:21:27Z,2025-03-21T17:21:27Z,0,"saya sangat bersyukur karena pernah berjumpa dengan beliau dan mendengarkan secara langsung, sehat selalu pak YN",CnwNiDu9s7Q
@ArnoldMeak,2025-03-11T23:01:08Z,2025-03-11T23:01:08Z,0,Pagi Prof. Tuhan berkati selalu 🙏,CnwNiDu9s7Q
@diofaniprisatya5552,2025-02-23T06:11:56Z,2025-02-23T06:11:56Z,0,Terima kasih NALAR & pak Yanuar.,CnwNiDu9s7Q
@syafrielmuhammad7189,2024-11-28T01:04:11Z,2024-11-28T01:04:11Z,0,"Ciri-ciri kebijakan publik meliputi beberapa aspek penting yang membedakannya dari jenis kebijakan lain. Berikut adalah beberapa ciri ciri kebijakan publik:

1. Bersifat Mengikat: 
Kebijakan publik bersifat mengikat bagi seluruh masyarakat atau kelompok tertentu, dan harus diikuti oleh semua pihak yang terlibat.


2. Dirumuskan oleh Pemerintah: 
Kebijakan publik dirumuskan oleh pihak berwenang, seperti pemerintah atau lembaga negara, yang memiliki legitimasi untuk mengatur kehidupan masyarakat.


3. Bertujuan untuk Kepentingan Umum: 
Kebijakan publik dibuat untuk mengatasi masalah yang mempengaruhi kepentingan umum, bukan kepentingan individu atau kelompok kecil tertentu.


4. Berdasarkan Proses Formal: 
Pembentukan kebijakan publik biasanya melalui proses yang formal dan terstruktur, termasuk tahap analisis, perumusan, penerapan, dan evaluasi.


5. Menggunakan Sumber Daya Publik: 
Implementasi kebijakan publik sering kali memanfaatkan sumber daya publik seperti anggaran negara, fasilitas umum, atau tenaga kerja dari sektor pemerintah.",CnwNiDu9s7Q
@salmawati9544,2024-10-28T11:45:25Z,2024-10-28T11:45:25Z,1,"Terimakasih penjelasan nya pak, memberikan insight kepada saya sebagai pelayan masyarakat",CnwNiDu9s7Q
@zulkiflibarajanji2457,2024-10-26T02:42:05Z,2024-10-26T02:42:05Z,0,Mantap sangant menamba wawasan,CnwNiDu9s7Q
@florentinussukamto977,2024-07-04T01:45:53Z,2024-07-04T01:45:53Z,0,Malangnya yg disebut publik/rakyat/wong cilik sangat sering menjadi klaim elite untuk mengatas namakan kepentingan diri elite dan kelompknya.,CnwNiDu9s7Q
@alietmolen,2024-03-11T00:58:05Z,2024-03-11T00:59:16Z,0,"Salam hormat pak..saya ingin bertanya ""di daerahku mayoritas penambang,yg kebetulan menambang di area IUP salah satu BUMN..disaat ini para pembeli hasil tambang untuk sementara tidak berani membeli hasil tambang kami karena mslh perizinan karena di cap ilegal,dengar mendengar issue yg berkembang dr pihak kejaksaan n BUMn pemegang IUP akan membentuk  koperasi sebagai wadah untuk menampung timah kami baru bisa dilakukan pembelian kembali dan hasil pembelian akan dijual kembali kepada pemegang IUP..disini yg ingin sy tanyakan adalah apakah bisa pejabat setingkat gubernur,kajati n pejabat BUMN itu bisa mengeluarkan kebijakan sementara untuk menampung hasil tambang rakyat 'demi perputaran ekonomi'sampai koperasi tersebut terbentuk?mohon penjelasannya pak..🙏🙏🙏.",CnwNiDu9s7Q
@DewaNusantara-q6i,2024-01-02T20:44:40Z,2024-01-02T20:44:40Z,0,Chenel ini sangat bagus sekali untuk sebagai wadah bertanya kepada ahlinya.terbentuknya suatu negara tentu berawal dari kesepkatan dari beberapa suku dan golongan yg ada.tentu isi dari kesepakatan itu adlah siap untuk senang bersama sama.sehingga bersatu dlm sebuah bentuk negara lalu berjuang bersama sama kearah yg telah disepakati seblm nya.yaitu siap untuk hidup senang bersama sama.ketika dlm perjalanan nya ada yg senang dan ada juga yg tidak.artinya ini sudah keluar dari tujuan bersama.kebetulan saya tidak tahu bagai mana negara indonesia ini bisa terbentuk.dari sabang sampai meroke itu banyak sekali suku dan bahasa yg ada.lalu bagai mana cara mereka bisa sepakat dengan kepepimpinan pertama saat itu.seblm diadakan nya prmilu.tentu ada beberapa poin yg disepakati dari setiap daerah .Andai melalu chenel ini kami bisa mendapatkan pengetahuan yg utuh tentang terbentuknya NKRI.mungkin itu akan membangkitkan kembali semangat kebersamaan sesama anak bangsa.melanjutkan cita cita para pendiri bangsa ini seblm nya.jadi sepertinya tidak ada istilah pemerintah punya keterbatasan dlm melihat persoalan yg muncul .apalagi bangsa kita ini dilengkapi oleh berbagai macam keahlian dari para sesepuh negri ini.sepertinya hampir semua ada pawang nya.dari pawang hujan sampai pawang ular.dan pawang pawang yg lqin sesuai dengan bidang nya masing masing juga masih banyak atau juga berlimpah dinegri ini.dan kesemuanya itu bisa diajak oleh pemerintah untuk bergandengan tangan untuk memberikan yg terbaik untuk seluruh rakyat indonesia.itu kalau pendapat saya.seblm nya saya ucapkan banyak trimakasih apabila berkesempatan membaca komentar saya.adapun jika terdapat kekurangan atau ada yg kurang berkenan.semoga ada kebesaran hati untuk memakluminya.,CnwNiDu9s7Q
@kangaldy1652,2023-12-12T02:08:19Z,2023-12-12T02:08:19Z,0,Saya sangat suka ilmu pemerintahan trimakasih edukasinya,CnwNiDu9s7Q
@yonatanadam1113,2023-10-21T01:34:29Z,2023-10-21T01:34:29Z,0,Terima kasih ilmunya prof 🙏,CnwNiDu9s7Q
@muhammad22428,2023-10-04T15:31:11Z,2023-10-04T15:31:11Z,1,5:53,CnwNiDu9s7Q
@jurnalphobia7089,2023-07-04T23:41:01Z,2023-07-04T23:41:01Z,0,apakah tidak ada pertanyaan ya terkait ini? ilmu saya masih terbatas sehingga tidak memiliki inspirasi untuk bertanya. kurang kritis saya nih,CnwNiDu9s7Q
@leonymanurung7358,2023-06-18T07:34:04Z,2023-06-18T07:34:04Z,1,"Terima kasih banyak ilmunya pak! tidak terasa sudah selesai penjelasannya, sangat mudah dipahami layaknya belajar dikelas dengan dosen ^^",CnwNiDu9s7Q
@bramanalendra9911,2023-04-16T16:26:44Z,2023-04-16T16:26:44Z,0,"kalau menurut saya, kebijkan publik itu timbul karena suatu masalah, jadi kebijakan publik itu suatu tindakan untuk berupaya menyelesaikan suatu masalah .. walaupun masalah itu belum selesai :D",CnwNiDu9s7Q
@Sitinurumaya-kx5uk,2023-04-07T01:21:20Z,2023-04-07T01:21:20Z,0,Boleh dijelaskan tentang tagihan publik dandasar hukumnya,CnwNiDu9s7Q
@Kaluku_Lolo_Channel,2023-03-20T16:12:23Z,2023-03-20T16:12:23Z,0,Trims ilmunya pak sehat slalu,CnwNiDu9s7Q
@kutipanfilsuf,2023-01-16T08:25:18Z,2023-01-16T08:25:18Z,0,Penjelasanya sangat mudah dimengeeti dan yang paling aku suka ada backsoundnya ( yg sesuai dg intonasi suara pembicara membuat kita semakin nyaman dan mudah masuk saat mendengarkan,CnwNiDu9s7Q
@ryaul8947,2022-12-26T06:58:34Z,2022-12-26T06:58:34Z,2,"Ga sengaja ketemu yb beliau, konten yg sangat2 berdaging.  Terima kasih pak prof atas ilmu nya, sehat selalu🥰",CnwNiDu9s7Q
@guppyjuaraankufarmjogja1412,2022-10-19T12:22:23Z,2022-10-19T12:22:23Z,0,Mantap👍👍👍,CnwNiDu9s7Q
@opotoyem9942,2022-07-28T22:20:13Z,2022-07-28T22:20:13Z,0,Atau dgn kata lain adalah bersikap ya?,CnwNiDu9s7Q
@elroijr2982,2022-07-19T10:04:51Z,2022-07-19T10:04:51Z,2,"Saya ingin bertanya pak, bagaimana keterlibatan masyarakat dan dunia usaha dalam pembuatan kebijakan?",CnwNiDu9s7Q
@CeritaDalamVlog,2022-06-30T12:44:59Z,2022-06-30T12:44:59Z,4,Definisi yang Dikemukakan oleh R Dye pada dasarnya teori dasar yang dipakai dalam praktek Kebijakan Publik..,CnwNiDu9s7Q
@rijalabdulloh,2022-06-24T06:31:50Z,2022-06-24T06:31:50Z,0,Terima Kasih Pak....,CnwNiDu9s7Q
@riswanchannel4618,2022-06-15T02:32:11Z,2022-06-15T02:32:11Z,0,Cukup memberikan wawasan.,CnwNiDu9s7Q
@lalaawp,2022-05-06T11:27:49Z,2022-05-06T11:28:03Z,0,"Terimakasih pak, sangat bermanfaat sekali. Kebetulan lagi libur sekolah, jadi bisa belajar public policy 😄🙏",CnwNiDu9s7Q
@moh.ridhabafagih46,2022-02-24T05:45:21Z,2022-02-24T05:46:00Z,3,"Cara penyampain pak terkait kebijakan pemerintah sangat bagus, diharapkan agar Vidio kaya gini pak jangan bosan"" untuk menyampaikan terus menjadi amal jariah pak. Sangat bermanfaat buat kita sebagai regenerasi muda kedepan. Sehat dan sukses slalu Pak👏🙏🙏",CnwNiDu9s7Q
@Man-kq9ik,2022-01-30T23:32:08Z,2022-01-30T23:32:08Z,0,Kerjaan yg dapat kebijakan untuk pergerakan usahanya GK masalahkan jadi kenapa sih harus merasa salah kalau bukan karna  iri dengki orang lain.,CnwNiDu9s7Q
@abuihsan7992,2021-12-03T06:28:51Z,2021-12-03T06:28:51Z,0,izin mendengarkan,CnwNiDu9s7Q
@open.sm97gulo84,2021-11-22T09:50:08Z,2021-11-22T09:50:08Z,1,Mantap pak.Baru nemu chanel ini.Kebijakan publik salah satu mata kuliah saya di kampus.Semoga dgn video ini dapat mengedukasi serta menambah pengetahuan🙏,CnwNiDu9s7Q
@feelfly325,2021-11-08T21:31:56Z,2021-11-08T21:31:56Z,0,"Sehat terus bapak, terimakasih atas ilmu yang dibagi.🙏",CnwNiDu9s7Q
@blasiusloba8547,2021-11-06T18:06:08Z,2021-11-06T18:06:08Z,0,"Stlh mendengarkn isu trkaitk dgn wajib PCR akhir nya sy mencari chennel ini.
Terimakasih pak",CnwNiDu9s7Q
@adindafebriyanti9215,2021-10-09T04:56:19Z,2021-10-09T04:56:19Z,0,makasih pak ilmunya bisa banget dipake buat belajar cpns untuk analis kebijakan publik bagi saya yang masih awam banget sama kebijakan publik,CnwNiDu9s7Q
@Lea-hw6be,2021-10-03T05:00:47Z,2021-10-03T05:00:47Z,0,Penggunaan bahasa ringan jadi mudah dipahami. Terimakasih pak langsung saya subsricbe,CnwNiDu9s7Q
@pointzero789,2021-09-09T12:16:47Z,2021-09-09T12:16:47Z,1,SIAPA KESINI KRN TUGAS DARI PAK KHOIRUL YAHYA FISIP UINSA 😀😀,CnwNiDu9s7Q
@bagussamudra7747,2021-09-04T05:25:13Z,2021-09-04T05:25:13Z,0,Kalau kuliah kaya gini saya betah deh seharian,CnwNiDu9s7Q
@putriyuristika4751,2021-06-28T16:25:31Z,2021-06-28T16:25:31Z,0,"Assalamualaikum... Terima kasih atas ilmunya pak, superrr sekalii",CnwNiDu9s7Q
@yohanesneonbeni9610,2021-06-02T18:52:18Z,2021-06-02T18:52:18Z,0,terimakasih atas materinya sangat berkualitas,CnwNiDu9s7Q
@ardifrederic4490,2021-05-31T14:17:37Z,2021-05-31T14:17:37Z,0,"Salam kenal, Pak. Saya Ardi dari UGM, apakah sekiranya Bapak berkenan untuk diajak diskusi?",CnwNiDu9s7Q
