author,published_at,updated_at,like_count,text,video_id
@mutiramadhan2365,2023-05-24T14:18:29Z,2023-05-24T14:18:29Z,0,LUCU😂 survei hasil karangannya sendiri,pMZKzg2uJaM
@wisnuwardono8083,2023-05-24T04:37:22Z,2023-05-24T04:37:22Z,0,mantap,pMZKzg2uJaM
@hadiono6247,2023-05-24T03:26:12Z,2023-05-24T03:27:28Z,0,Iqbal...kader PKS....masih aja ngeyel....kayak orang suci² saja..,pMZKzg2uJaM
@hadiono6247,2023-05-24T03:18:15Z,2023-05-24T03:18:15Z,1,"Yaaa suka dipilih....
Gak suka jangan .....
Gitu saja repot..",pMZKzg2uJaM
@sriwidiyatmo9764,2023-05-24T02:14:26Z,2023-05-24T02:14:26Z,0,hari Gini masih Mau tipu tipu !!!!,pMZKzg2uJaM
@franklinismet8300,2023-05-24T01:52:09Z,2023-05-24T01:52:09Z,0,Masih perlu ditingkatkan keluarga berencana belum  terjamah baik mrngingat 10 tahun mendatang langkanya lowongan kerja karena digantikan mesin2 komputer,pMZKzg2uJaM
@sastrodiyanto8163,2023-05-23T17:05:23Z,2023-05-23T17:05:23Z,1,"Utangnya segunung, kok puas lucccuuu",pMZKzg2uJaM
@sastrodiyanto8163,2023-05-23T17:04:52Z,2023-05-23T17:04:52Z,1,"Utangnya numpuk kok puas, lucccuuu",pMZKzg2uJaM
@sastrodiyanto8163,2023-05-23T17:04:31Z,2023-05-23T17:04:31Z,1,Saya tidak puas utangnya numpuk,pMZKzg2uJaM
@mbahdawer2230,2023-05-23T15:20:28Z,2023-05-23T15:20:28Z,0,"ku cma rakyat kcil non parte apapon akupon gk punya apa apa, selain rumah jelek juga gk pr nah dapat bantuan apapo dri pemrentah, alhamdulilah ku msih di bri sehat sama alloh, sehingga bsa bekeja, tpi ku pribadi menile krja pk jko w, ni bagus dri pemipen sebelomnya, mengerti sama rakyat kcil,",pMZKzg2uJaM
@adirenifan6486,2023-05-23T15:14:51Z,2023-05-23T15:14:51Z,1,Buat poling terbuka dong.....minimal 2 - 3  minggu....biar slrh  rakyat Indonesia bisa turut berpartisipasi.....,pMZKzg2uJaM
@NasriIdris,2023-05-23T12:44:39Z,2023-05-23T12:44:39Z,1,Padahal kenyataannya kepuasan rakyat sebaliknya,pMZKzg2uJaM
@RoninBkt,2023-05-23T10:18:09Z,2023-05-23T10:18:09Z,1,Survey harga telur di pasar aja. Lebih akuntabel dan bisa dipercaya. Ini malah survey dongeng IQ 78. Emang mau ngibul?,pMZKzg2uJaM
@RoninBkt,2023-05-23T10:13:21Z,2023-05-23T10:13:21Z,1,IQ yang di survey berapa? Yang survey sekolah dimana? Nilai matematik berapa?,pMZKzg2uJaM
@ibrahimbukit2772,2023-05-23T09:57:36Z,2023-05-23T09:57:36Z,0,"Kalo PKS udah ngomong, berarti Pemerintah sudah benar..",pMZKzg2uJaM
@ajipra4908,2023-05-23T09:54:03Z,2023-05-23T09:54:03Z,2,Preettt,pMZKzg2uJaM
@dobol7258,2023-05-23T09:20:52Z,2023-05-23T09:20:52Z,1,"Publik pdi kali ya, litbang orang2dia",pMZKzg2uJaM
@hajieming,2023-05-23T06:49:36Z,2023-05-23T06:49:36Z,0,Pusing saya mah... puas lebahmanana ieuteh,pMZKzg2uJaM
@nyomanlaba7951,2023-05-23T05:07:11Z,2023-05-23T05:07:11Z,1,"Berarti 29 % masyarakat indonesia senang korupsi dan radikalisme 29 ,9%...atau sekitar 90 jt senang korup dan radikalisme...",pMZKzg2uJaM
@mustopahtopah2805,2023-05-23T04:03:03Z,2023-05-23T04:03:03Z,1,Beroyotan xie jinfing semua tukang survei termasuk yunarto,pMZKzg2uJaM
@mustopahtopah2805,2023-05-23T04:00:26Z,2023-05-23T04:00:26Z,1,Emang ngompas dimana surveinya jangan banyak bohonglah,pMZKzg2uJaM
@raracheldanazzam4863,2023-05-23T03:50:54Z,2023-05-23T03:50:54Z,1,sy dlu sering d tlpon survei Litbang tetapi pertanyaannya slalu menggiring kita yg tdk ad pilihan lain kita tdk boleh berpendapat atau memilih yg d luar yg d sodorkan saat aku memilih d luar yg mereka harapkan langsung d delete,pMZKzg2uJaM
@sahalantomia8296,2023-05-23T03:40:19Z,2023-05-23T03:40:19Z,1,Itu pembohong semua coba poling Bru rakyat percaya,pMZKzg2uJaM
@randikamubarok8077,2023-05-23T03:36:27Z,2023-05-23T03:36:27Z,5,Rskyat sangat puas kinerja pak jkwi selama memimpin negri ini,pMZKzg2uJaM
@jekifajargunawan8084,2023-05-23T03:35:49Z,2023-05-23T03:35:49Z,0,Hoaks,pMZKzg2uJaM
@didiksidik2410,2023-05-23T03:33:38Z,2023-05-23T03:33:38Z,1,Sangat pasti bagi yg dapat bansos mh tentu aja dong tapi sebaliknya,pMZKzg2uJaM
@adewawan3540,2023-05-23T03:22:26Z,2023-05-23T03:22:26Z,1,Survey wadduull,pMZKzg2uJaM
@agsags6895,2023-05-23T02:59:38Z,2023-05-23T02:59:38Z,3,Kekacauan terjadi akibat kurangnya lapangan kerja dn kurang nya perhatian kasus hukum.seperti Harun masiku,pMZKzg2uJaM
@srihandayatie5372,2023-05-23T02:58:04Z,2023-05-23T02:58:04Z,1,publik yg mana ya...kok bisa survei nya....salah alamat x...😂😂😂,pMZKzg2uJaM
@azhartanjung4876,2023-05-23T02:55:10Z,2023-05-23T02:55:10Z,1,PUAS OPNE....YANG PUAS BUZZERRP DEWE.,pMZKzg2uJaM
@mungwaluyo,2023-05-23T02:54:05Z,2023-05-23T02:54:05Z,1,Lembaga Sure Pay cari makan. Kalau nggak ada yang bayar dana survey darimana?,pMZKzg2uJaM
@royalcell9595,2023-05-23T02:53:18Z,2023-05-23T02:53:18Z,1,Omong kosong,pMZKzg2uJaM
@yudhapurnama3860,2023-05-23T02:52:03Z,2023-05-23T02:52:03Z,0,Lho..kmrn 82 %.. Kok turun..😅😅,pMZKzg2uJaM
@arfanhidayat7674,2023-05-23T02:52:00Z,2023-05-23T02:52:00Z,1,Haaaaaaaa kaget saya.......jauh sama realita...bokisss,pMZKzg2uJaM
@purwortopurworto2717,2023-05-23T02:46:06Z,2023-05-23T02:46:06Z,0,klau aku..pinggin...Brantas ...Samapi akar...mabknya..karena...manis bangget,pMZKzg2uJaM
@muhamadnur9169,2023-05-23T02:28:58Z,2023-05-23T02:28:58Z,1,"Selalu memperbaiki, waktunya memimpin sdh di depan mata akan habis.",pMZKzg2uJaM
@muhamadnur9169,2023-05-23T02:27:02Z,2023-05-23T02:27:02Z,1,"Survei  survei dari dulu saya gk pernah percaya,, l",pMZKzg2uJaM
@SolichinSl,2023-05-23T02:22:55Z,2023-05-23T02:22:55Z,3,Surverp😂😂😂😂😂 biar pauas langsung bayar cuan....langsung puas melejit....sampai goring gorong😂😂😂😂,pMZKzg2uJaM
@SolichinSl,2023-05-23T02:20:05Z,2023-05-23T02:20:05Z,1,Surveynya di gorong gorong mungkin kompas😂😂😂😂,pMZKzg2uJaM
@bts_edtz4973,2023-05-23T02:19:23Z,2023-05-23T02:19:23Z,2,"85%  puas hasil kerja p.jokowi  boss , bukan 70%",pMZKzg2uJaM
@SolichinSl,2023-05-23T02:19:19Z,2023-05-23T02:19:19Z,1,Bohong.....😂...coba buat survey terbuka via internet berani tidak😂😂😂?,pMZKzg2uJaM
@saidichsan,2023-05-23T02:13:56Z,2023-05-23T02:13:56Z,0,Nyatanya koruptor banyak yg di tangkap termasuk JP 8 T .,pMZKzg2uJaM
@gunawansetiadi7107,2023-05-23T02:13:29Z,2023-05-23T02:13:29Z,2,"Puaas gimana Pem tidak adil, buktinya GAJI TIDAK NAIK2 UDAH 2 PERIODE BARU NAIK 2X ITU HANYA 5% padahal semua barang2 naik shg daya belinya tidak mencukupi tuk hidup, pikir yg realistis, jujur",pMZKzg2uJaM
@bangjey4878,2023-05-23T02:12:05Z,2023-05-23T02:12:05Z,0,KLO BICARA PUAS DAN GA PUAS ITU  RELATIF Broooo.......,pMZKzg2uJaM
@kucenggemes,2023-05-23T02:09:07Z,2023-05-23T02:09:07Z,3,G ush tanya2 hee.. dirasakan sendiri aj..  sedikit banyak membantu tidak terhadap diri kita n keluarga kita.. contoh kecil.. dr jalan yg dibgn didesa.. usaha bapakku jd lancar n maju..,pMZKzg2uJaM
@agungwidodo7314,2023-05-23T02:08:05Z,2023-05-23T02:23:33Z,4,"Pemberantasan korupsi terhambat karena DPR menghambat bahkan terkesan menghalangi dibuktikan dengan tidak memasukkan RUU Perampasan Aset dalam agenda utama pembahasan di DPR.

Yang merasa tidak adil itu orang-orang yang secara ekonomi lebih baik, karena tidak mau terkena pajak secara proporsional, tidak rela berbagi kepada sesama yang membutuhkan yang intinya ingin hidup berkecukupan sendiri. Sementara sebagian besar rakyat Indonesia terutama di daerah-daerah terpencil, terluar, terdepan, pedalaman dan pedesaan merasa mendapatkan keadilan.",pMZKzg2uJaM
@pitherlingua9536,2023-05-23T01:55:30Z,2023-05-23T01:56:11Z,1,"Survei abal abal pesanan penguasa, apanya yg puas wong semua kebutuhan pokok meningkat, kebutuhan para petani meningkat, daya belum kurang, yang naik hanya bohongnya dan yang maju hanya anaknya, menantunya dan iparnya😅😅😅",pMZKzg2uJaM
@neumorthethic22,2023-05-23T01:46:22Z,2023-05-23T01:46:22Z,0,HAHAHAHAHAHAHA....,pMZKzg2uJaM
@jambikota9677,2023-05-23T01:45:45Z,2023-05-23T01:48:53Z,3,"Yg ada saat ini meningkatnya korupsi, baik pusat maupun daerah..lap. kerja..economi, rakyat menjerit, pajak..PLN...dsb.klau 70,1...% 😮😢😅 kepuasan rakyat bgs betul ya..",pMZKzg2uJaM
@ismoyo7812,2023-05-23T01:39:20Z,2023-05-23T01:39:20Z,2,Puas yg korupsi,pMZKzg2uJaM
@sitiratnawiyah6669,2023-05-23T01:38:53Z,2023-05-23T01:38:53Z,2,Klo sy bilang puas berarti sy PEMBOHONG,pMZKzg2uJaM
@Remin-w2d,2023-05-23T01:34:13Z,2023-05-23T01:34:13Z,1,Apanyah yg puas ???? Ngga,pMZKzg2uJaM
@Yahya123-p7n,2023-05-23T01:32:27Z,2023-05-23T01:32:27Z,1,Bohong semua 70persen menderita l,pMZKzg2uJaM
@acenkbouncle7767,2023-05-23T01:30:56Z,2023-05-23T01:30:56Z,0,Hemmmmm........,pMZKzg2uJaM
@armansaja3827,2023-05-23T01:28:35Z,2023-05-23T01:28:35Z,3,Rakyat puas bayar 11% pajak di setiap belanjaan ke butuhah keluarganya dan sangat puas bayar pajak listrik 40%,pMZKzg2uJaM
@Neo6anyawa,2023-05-23T01:27:36Z,2023-05-23T01:27:36Z,2,KOMPAS isinya orang orang Pintar !! Tapi KaLi ini Orang²nya mendadak ..... semua 🤣🤣🤣,pMZKzg2uJaM
@daudrubeno3045,2023-05-23T01:25:15Z,2023-05-23T01:25:15Z,3,Penegakan hukum yang lemah,pMZKzg2uJaM
@Neo6anyawa,2023-05-23T01:24:09Z,2023-05-23T01:24:09Z,0,KOMPAS Komando Pastur 🤣🤣🤣,pMZKzg2uJaM
@selametselamet1566,2023-05-23T01:16:03Z,2023-05-23T01:16:03Z,3,Puas dari Hongkong,pMZKzg2uJaM
@msoleh2469,2023-05-23T01:07:02Z,2023-05-23T01:07:02Z,0,"Komennya penuh kebencian dan profokatif
Gimana org mau simpati dgn yg didukung. klo pendukungnya sprt ini",pMZKzg2uJaM
@ellyspurnamasari1614,2023-05-23T01:06:45Z,2023-05-23T01:06:45Z,2,sure pay nya di gorong 2🤐,pMZKzg2uJaM
@banyumili7713,2023-05-23T01:06:31Z,2023-05-23T01:06:31Z,1,"survei koplak dan sepihak....
anda dibayar berapa...😅",pMZKzg2uJaM
@Happyvirussss1245,2023-05-23T01:05:09Z,2023-05-23T01:05:09Z,2,Puas dari hongkong masyarakat ngeluh direzim ini serba sulit,pMZKzg2uJaM
@fauziabdullahattamimi7763,2023-05-23T00:54:45Z,2023-05-23T00:54:45Z,1,Preet.....gak blasss,pMZKzg2uJaM
@nidikasno8470,2023-05-23T00:52:15Z,2023-05-23T00:52:15Z,1,Publik yg mana puas,pMZKzg2uJaM
@harysuprayogo8648,2023-05-23T00:49:08Z,2023-05-23T00:49:08Z,1,7000 T . Tertinggi.,pMZKzg2uJaM
@hajitamyiz7225,2023-05-23T00:47:07Z,2023-05-23T00:47:07Z,8,Mungkin yg disurvei kroni2nya dan para koruptor kali,pMZKzg2uJaM
@harysuprayogo8648,2023-05-23T00:45:45Z,2023-05-23T00:45:45Z,1,"Survei kurang objektif.,.",pMZKzg2uJaM
@bintangbintang8761,2023-05-23T00:41:11Z,2023-05-23T00:41:11Z,2,Puas korupsi nya ya,pMZKzg2uJaM
@junban4981,2023-05-23T00:38:35Z,2023-05-23T00:38:35Z,0,Wah songong si Iqbal dia jelekan pemerintah tapi dia sendiri bagian dr pemerintah.,pMZKzg2uJaM
@followtrend2673,2023-05-23T00:27:20Z,2023-05-23T00:27:20Z,1,Kemarin 80% brati sekarang sudah turun 10%,pMZKzg2uJaM
@watini7176,2023-05-23T00:26:22Z,2023-05-23T00:26:22Z,2,"Kompas kan bagian dari jongos rezim,kalau saya mending diami aja.",pMZKzg2uJaM
@Logika_hidup,2023-05-23T00:24:47Z,2023-05-23T00:24:47Z,2,Nanya serius..itu wapres ngapain selama ini ya?,pMZKzg2uJaM
@mangotten1007,2023-05-23T00:23:43Z,2023-05-23T00:23:43Z,1,😂😂😂👎👎👎👎👎,pMZKzg2uJaM
@Jaya-mk4bd,2023-05-23T00:04:38Z,2023-05-23T00:04:38Z,1,Jujur aja biar ga kualat puas apanya masala ijazah palsu gimana,pMZKzg2uJaM
@hermanajja8093,2023-05-23T00:02:34Z,2023-05-23T00:02:34Z,1,Rakyat cuman diam..tambah bobrok,pMZKzg2uJaM
@ajipatokbesi7515,2023-05-22T23:58:14Z,2023-05-22T23:58:14Z,0,Hahahaha kakakkkkkkkkkkkkkkkkkkkkkk cenel kompas tv  itu cenel nya rejim  buta apa tuli ya cenel ini 7o persen rakyat yang mana yang  kinerja jok dan pa marup amin  yang merasa puas gila luh  pea hahahaha kakkkkkkkkkkkkkkkk,pMZKzg2uJaM
@kiagengselo8017,2023-05-22T23:57:05Z,2023-05-22T23:57:05Z,1,Ayo kompas kembalilah kritis,pMZKzg2uJaM
@cho393,2023-05-22T23:54:55Z,2023-05-22T23:54:55Z,2,"Puas puas mau muntah..
,2024for2029.anis persiden.
Ambon hadir.salam perubahan.",pMZKzg2uJaM
@halimahimah9630,2023-05-22T23:53:12Z,2023-05-22T23:53:12Z,1,"Sembako naik terus, listrik, gas.. kok bisa puas..aneh...
Siapa yg bodoh siapa yg pintar ..",pMZKzg2uJaM
@sunaruto2589,2023-05-22T23:07:33Z,2023-05-22T23:07:33Z,2,"Coba survei terbuka berani nggak,lewat media aja yg mudah.",pMZKzg2uJaM
@piterbili8654,2023-05-22T15:39:36Z,2023-05-22T15:39:36Z,2,Hutangnya juga naik,pMZKzg2uJaM
@fahrurrozi3880,2023-05-22T15:27:06Z,2023-05-22T15:27:06Z,1,Lanjutkan 3 periode 💪💪👍👍👍,pMZKzg2uJaM
@RioFerdinan-fw7bm,2023-05-22T15:23:45Z,2023-05-22T15:23:45Z,0,Dasar dpr pks ngomong ga pake otak.😅😅😅,pMZKzg2uJaM
@kadaliman6314,2023-05-22T15:23:08Z,2023-05-22T15:27:48Z,1,"Litbang kompas ini melawan hati nurani dan logika umum dan kita tau lah siapa itu kompas. Kompas kan surveynya pasti tdk berdasarkan order, coba data2 untuk bisa ktemu hsl survey itu diksh pihak luar, supaya fair.",pMZKzg2uJaM
@RioFerdinan-fw7bm,2023-05-22T15:17:50Z,2023-05-22T15:17:50Z,2,Saya percaya kompas ketimbang Metrotv,pMZKzg2uJaM
@shareefannar3508,2023-05-22T15:17:18Z,2023-05-22T15:17:18Z,6,"Puas.....drpd yg sbelum""nya",pMZKzg2uJaM
@achungaroon8570,2023-05-22T15:15:23Z,2023-05-22T15:15:23Z,2,"😂😂😂Puaaaaaas pakai banget, biar bahagia mereka.",pMZKzg2uJaM
@nitavita8885,2023-05-22T15:01:43Z,2023-05-22T15:01:43Z,0,Awas.. kadrun2 yang bisanya cuma mengeluh...😁😁  kalau yang mau kerja keras ya alhamdulilah.. kecuali.. bagi orang yang malas... bisanya cuma mengeluh...🤣🤣,pMZKzg2uJaM
@matarimatari2554,2023-05-22T14:48:13Z,2023-05-22T14:48:13Z,4,Responden ya buzeer.,pMZKzg2uJaM
@matarimatari2554,2023-05-22T14:47:12Z,2023-05-22T14:47:12Z,4,Survainya masuk angin.,pMZKzg2uJaM
@123456789022760,2023-05-22T14:36:44Z,2023-05-22T14:36:44Z,2,Saya rakyat merasakan betapa besar kepuasan kami kepada Pemerintahan BPK Jokoemwi terutama bidang kesehatan dan pendidikan.,pMZKzg2uJaM
@pimspine,2023-05-22T14:35:38Z,2023-05-22T14:35:38Z,3,Ini jelas framing..kesejahteraan soal jeblok kok bagus...lapangan kerja susah..daya beli menurun..indeks korupsi..dan indeks demokrasi menurun..jalanan banyak yg rusak..kerawanan ada dimana..mana..politik yg membela dr..buzerr dan projo di pelihara.,pMZKzg2uJaM
@pasarkrempyeng1520,2023-05-22T14:34:55Z,2023-05-22T14:34:55Z,1,Saya yang 30 persen,pMZKzg2uJaM
@ubayrifal6007,2023-05-22T14:34:51Z,2023-05-22T14:34:51Z,2,Hoax,pMZKzg2uJaM
@saifulrifai,2023-05-22T14:23:01Z,2023-05-22T14:23:01Z,2,sure pay yg dibayar ini pembohongan publik krn membaca survei yg betul adalah dgn membaca terbalik berarti yg gak puas 70 persen yg puas cuma 30 persennya.krn bbm naik pengangguran bertambah pupuk langka harga 2 mahal jadi puasnya dibalik logikanya.......,pMZKzg2uJaM
@ikiaku2766,2023-05-22T14:19:28Z,2023-05-22T14:19:28Z,3,ketawain ajah..biar seneng.bua ha ha,pMZKzg2uJaM
@oppakoreaofficial,2023-05-22T14:15:54Z,2023-05-22T14:15:54Z,5,Sngat puas pol,pMZKzg2uJaM
@essepadauleng1553,2023-05-22T14:10:27Z,2023-05-22T14:10:27Z,3,Ini sih penggiringan opini😢,pMZKzg2uJaM
@indramiradimiradi6464,2023-05-22T14:10:23Z,2023-05-22T14:10:23Z,4,Aq puas alhmdlllh usaha ku lbh lancar drpd jaman sby,pMZKzg2uJaM
@gungun9991,2023-05-22T14:08:18Z,2023-05-22T14:08:18Z,4,Sy sebagai masarakat kecil cukup puas!!,pMZKzg2uJaM
@jakasartono1056,2023-05-22T14:07:09Z,2023-05-22T14:07:09Z,2,Serve beneran ngak ini isinya garong dan garong kok rakyat puas,pMZKzg2uJaM
@fuzianafhani6667,2023-05-22T14:05:47Z,2023-05-22T14:05:47Z,1,Yg 29% lawan politiknya...,pMZKzg2uJaM
@perjuangantuahamonangan3191,2023-05-22T14:03:17Z,2023-05-22T14:03:17Z,0,tangkep Paloh...,pMZKzg2uJaM
@AdeliaFaranisa_chanel,2023-05-22T13:54:46Z,2023-05-22T13:54:46Z,0,Puas darimana...dasar survei tembelek lancung...,pMZKzg2uJaM
@ormasfki-1756,2023-05-22T13:52:37Z,2023-05-22T13:52:37Z,4,"Kata temannya teman, kalau ingin tahu keberhasilan/kebaikan seseorang tanya lah ke teman/kroninya. Bener Ndak ya ?",pMZKzg2uJaM
@jayengrono1634,2023-05-22T13:51:36Z,2023-05-22T13:51:57Z,4,"hanya orang gila, yg percaya survey ,ini,...!",pMZKzg2uJaM
@pengkolan7412,2023-05-22T13:50:53Z,2023-05-22T13:50:53Z,2,Puas apanya..ada juga rakyat kecewa berat boo'...,pMZKzg2uJaM
@totowanto13,2023-05-22T13:46:10Z,2023-05-22T13:46:10Z,2,Angka paling mudah diubah2😂,pMZKzg2uJaM
@robertvandeso1339,2023-05-22T13:45:13Z,2023-05-22T13:45:13Z,2,Yg di survey keluarganya doang kali ya...😅,pMZKzg2uJaM
@al-Hikmah.QS.1.269,2023-05-22T13:43:45Z,2023-05-22T13:43:45Z,5,"Hasil survei yg menjijikkan, negara dah hancur gini masih mncari pembenaran hasil survei, kocak emang klo px pemimpin gak px gagasan, pasti gak tau malu buat pelanggaran😅",pMZKzg2uJaM
@kasirmunandar6070,2023-05-22T13:42:59Z,2023-05-22T13:42:59Z,3,muyek bnyk korupsi membela ko puas survei apa,pMZKzg2uJaM
@kasirmunandar6070,2023-05-22T13:41:57Z,2023-05-22T13:41:57Z,2,rakyat tambah  minyak banyak korupsi,pMZKzg2uJaM
@njangsumarna2426,2023-05-22T13:41:38Z,2023-05-22T13:41:38Z,2,"saya salah satu yang tidak puas,,paham kan",pMZKzg2uJaM
@edypurwanto2343,2023-05-22T13:41:18Z,2023-05-22T13:41:18Z,3,"pembangunan memang hebat,itu semua karna bbm naik,stb tv, menghasilkan pbb naik,semua rakyat yg sengsara di tambah minyak goreng yg sulit,pupuk sulit dan mahal",pMZKzg2uJaM
@AkbarRidhoo-zl3jl,2023-05-22T13:41:06Z,2023-05-22T13:41:06Z,2,Suruh survey di pedesaan rakyat kecil pasti surveinya pasti kepuasan 40 persen,pMZKzg2uJaM
@kasirmunandar6070,2023-05-22T13:40:59Z,2023-05-22T13:40:59Z,5,korupsi tambah gede ko puas surpenya merem,pMZKzg2uJaM
@taufikhidayah1895,2023-05-22T13:38:50Z,2023-05-22T13:38:50Z,2,Bohong,pMZKzg2uJaM
@tejasosmita3057,2023-05-22T13:38:11Z,2023-05-22T13:38:11Z,0,😎😭😭😭😭😂 wew sh,pMZKzg2uJaM
@irwanbima7142,2023-05-22T13:35:48Z,2023-05-22T13:35:48Z,1,Preeeeet lah,pMZKzg2uJaM
@shakielbugel8385,2022-01-28T06:26:56Z,2022-01-28T06:26:56Z,0,Ngakak 😂,1ezgI8nGkCY
@iwayanyudana1085,2021-10-24T13:26:03Z,2021-10-24T13:26:03Z,0,Apapun hasil surveinya... Gak penting... Yang penting aman itu lebih penting 👍,1ezgI8nGkCY
@dartom3878,2021-10-23T17:51:57Z,2021-10-23T17:51:57Z,0,"Ngomong banyak teori segudang
Mencela pun pandai tapi di beri mandat nggak kontal itu yg ada
Sekarang ini dasar penghasut sadarlah dirimu...",1ezgI8nGkCY
@nanasumarna4703,2021-10-22T23:36:30Z,2021-10-22T23:36:30Z,0,"Kalo saya sih ngga pernah meragukan kinerja pemerintah. Kalo masalah hasil survey dr lembaga survey yg ada di sini , Surveynya kurang sehat.",1ezgI8nGkCY
@tudayuda4062,2021-10-22T12:15:12Z,2021-10-22T12:15:12Z,0,10000persen aing mah dak,1ezgI8nGkCY
@ahsanitakwim6940,2021-10-21T22:29:39Z,2021-10-21T22:29:39Z,0,Puas banyak utang😆,1ezgI8nGkCY
@adityah9095,2021-10-21T10:26:09Z,2021-10-21T10:26:09Z,0,Wakakakakakakakaakakakakak... yg disurvey siapa ya 🤣🤣🤣🤣,1ezgI8nGkCY
@jemiyem1452,2021-10-21T06:57:47Z,2021-10-21T06:57:47Z,0,Aparat kok jd pbantai sekarang,1ezgI8nGkCY
@maracamosta2861,2021-10-21T06:20:59Z,2021-10-21T06:20:59Z,0,"Yg komemtar lebih pinter daripada yg praktek di lapangan , persis kentut doang",1ezgI8nGkCY
@maracamosta2861,2021-10-21T06:19:30Z,2021-10-21T06:19:30Z,2,Yaiyalah kita semua tersandera dgn pandemi covid - 19,1ezgI8nGkCY
@pakgamingsp3491,2021-10-21T05:14:29Z,2021-10-21T05:14:29Z,0,Survey kompas sudAh gak independent lagki sayang,1ezgI8nGkCY
@sunarti6292,2021-10-21T04:49:01Z,2021-10-21T04:49:01Z,1,"Sing di survey di Jakarta, coba kalau di Papua pasti tinggi",1ezgI8nGkCY
@mulyadisulaiman5333,2021-10-21T04:39:37Z,2021-10-21T04:39:37Z,0,Betul sekali kata babe ridwan: lebih percaya tukang sulap daripada tukang survey... Ini data... Hehehehe..,1ezgI8nGkCY
@mathewmary6235,2021-10-21T04:34:09Z,2021-10-21T04:34:09Z,1,coba survey dor to dor dari sabang sampe merauke gimn jawaban rakyat.,1ezgI8nGkCY
@tmamairamai8547,2021-10-21T04:23:15Z,2021-10-21T04:23:15Z,0,Bohong bohong bohong bohong yg ada masarakat sengsara,1ezgI8nGkCY
@anungunrama1023,2021-10-21T04:15:27Z,2021-10-21T04:15:27Z,1,Publik yg mana nih yg mereka survei? 😁,1ezgI8nGkCY
@hermanyosepsuprianto7487,2021-10-21T03:41:34Z,2021-10-21T03:41:34Z,0,BOSEN,1ezgI8nGkCY
@yusufsholeh3129,2021-10-21T03:39:36Z,2021-10-21T03:39:36Z,0,Bukan 2 tahun tapi sudah 7 tahun lamanya rakyat menunggu janji janji janji janji janji janji maniest saat kampanye ......,1ezgI8nGkCY
@riskhoniah4760,2021-10-21T03:30:31Z,2021-10-21T03:30:31Z,1,COBA BANDINGKAN DENGAN NEGARA LUAR DALAM PENANGANAN DEMONSTRASI ...MENURUTKU INDONESIA MASIH SANGAT LEBIH MANUSIAWI.,1ezgI8nGkCY
@pelor1969,2021-10-21T02:58:10Z,2021-10-21T02:58:10Z,5,Nurut gw seh penerintahan sekrang sangat menuaskan banget. Krn gw sll bersyukur pd Allah SWT.,1ezgI8nGkCY
@sultannaya2938,2021-10-21T02:33:38Z,2021-10-21T02:33:38Z,0,Saya merasa sangat tidak puas sekali dg kepemimpinannya,1ezgI8nGkCY
@bapakebos1255,2021-10-21T02:04:11Z,2021-10-21T02:04:11Z,2,"Yang tidak suka tidak akan berhenti, sampai mereka mendapatkan apa yang mereka harapkan, harapan mereka adalah bagaimana mendapatkan uang haram dengan cepat, apalagi media K sudah seperti oposisi.",1ezgI8nGkCY
@tarnotarno7772,2021-10-21T01:59:00Z,2021-10-21T01:59:00Z,0,"LEMBAGA SORFEIX DARI MANA DULU COBA....YG JELAS YG GK PUAS ITU PALING DARI PARA PEMBENCI  ALIAS GARDUN DAN KAMPRATTTTTT KOPLAKKKKK  YG TAK ADA SADAR2X .SEMOGA AJA CEPAT BERTOBAT  SEBELUM AJAL MEREKA DATANG.  KLU PERLU PINDA AJA KENEGARA LAIN  SANA KLU ADA JUGA YG TERIMA.  AGAR NKRI DAMAI , RUKUN DAN TEMTRAM  .🙏🙏🙏🙏🙏",1ezgI8nGkCY
@muhammadnazir8918,2021-10-21T01:35:14Z,2021-10-21T01:35:14Z,5,"Hasil survey lembaga survey itu bisa dijadikan masukan ntk perbaikan kedepan,  tetapi sebagai manusia yg otaknya sehat sehrsnya menyadari bhw manusia siapapun dia diciptakan oleh Allah jauh dari sempurna, oleh sebab itu tdk ada keberhasilan bisa sempurna 100%, .... Terkecuali direkayasa.....",1ezgI8nGkCY
@rivaldofrans2684,2021-10-21T01:30:10Z,2021-10-21T01:30:10Z,3,INDONESIA MAJU ( PAPUA BANGKIT).🇮🇩🇮🇩,1ezgI8nGkCY
@lilismahmud2514,2021-10-21T01:26:57Z,2021-10-21T01:26:57Z,2,Orang yg g puas itu yg bisa bersyukur.. Coba tengok kebelakang.. Apakah lebih baik dr sekarang? Kl orang desa.. Banya yg merasa.. Puas..,1ezgI8nGkCY
@lilismahmud2514,2021-10-21T01:26:24Z,2021-10-21T01:26:24Z,0,Orang yg g puas itu yg bisa bersyukur.. Coba tengok kebelakang.. Apakah lebih baik dr sekarang? Kl orang desa.. Banya yg merasa.. Puas..,1ezgI8nGkCY
@sarjanaricarica5634,2021-10-21T01:23:51Z,2021-10-21T01:23:51Z,0,Kok q tidak di surve,1ezgI8nGkCY
@sunantasunanta2364,2021-10-21T00:55:50Z,2021-10-21T00:55:50Z,0,aku ga percaya sama surpey  tapi aku juga muak melihat penegakan hukum di jaman sekarang pata nya banyak kiripsi makin merajalela di tingkat atas sape kebawah juga korupsi sape ke daerah daerah,1ezgI8nGkCY
